file,page,status,Nombre,Gestora,Depositaria,N_Registro
Boletin_completo_04-06-2019_al_10-06-2019.pdf,8,NUEVAS_INSCRIPCIONES,"CAIXABANK MASTER GESTION ALTERNATIVA, FI","CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A.",5383
Boletin_completo_04-06-2019_al_10-06-2019.pdf,8,NUEVAS_INSCRIPCIONES,"CAIXABANK MASTER RETORNO ABSOLUTO, FI","CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A.",5384
Boletin_completo_04-06-2019_al_10-06-2019.pdf,8,NUEVAS_INSCRIPCIONES,"CAIXABANK MASTER RENTA FIJA DEUDA PUBLICA 1-3 ADVISED BY, FI","CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A.",5387
Boletin_completo_04-06-2019_al_10-06-2019.pdf,8,NUEVAS_INSCRIPCIONES,"CAIXABANK MASTER RENTA VARIABLE EMERGENTE ADVISED BY, FI","CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A.",5385
Boletin_completo_04-06-2019_al_10-06-2019.pdf,8,NUEVAS_INSCRIPCIONES,"CAIXABANK MASTER RENTA VARIABLE JAPON ADVISED BY, FI","CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A.",5386
Boletin_completo_04-06-2019_al_10-06-2019.pdf,8,NUEVAS_INSCRIPCIONES,"GRANTIA EAGLE, FI","GRANTIA CAPITAL, SGIIC, S.A.","BANCO INVERSIS, S.A.",5388
Boletin_completo_04-06-2019_al_10-06-2019.pdf,8,BAJAS,"BAJAS GESTIFONSA RETORNO ABSOLUTO, F.I.",,,5091
Boletin_completo_11-06-2019_al_17-06-2019.pdf,3,NUEVAS_INSCRIPCIONES,"GREDOS RENTA FIJA, FI","A&G FONDOS, SGIIC, SA","SANTANDER SECURITIES SERVICES, S.A.",5389
Boletin_completo_11-06-2019_al_17-06-2019.pdf,3,NUEVAS_INSCRIPCIONES,"ABANCA CRECIMIENTO 2024, FI","IMANTIA CAPITAL, S.G.I.I.C., S.A.","CECABANK, S.A.",5390
Boletin_completo_11-06-2019_al_17-06-2019.pdf,3,BAJAS,"LIBERBANK RENTA FIJA III, FI",,,4248
Boletin_completo_11-06-2019_al_17-06-2019.pdf,3,BAJAS,"UNIFOND 2019-I, FI",,,3055
Boletin_completo_11-06-2019_al_17-06-2019.pdf,3,BAJAS,"UNIFOND BOLSA GARANTIZADO 2019-II, FI",,,4781
Boletin_completo_11-06-2019_al_17-06-2019.pdf,3,BAJAS,"FONDESPAÑA-DUERO HORIZONTE 2019, FI",,,1824
Boletin_completo_18-06-2019_al_24-06-2019.pdf,4,NUEVAS_INSCRIPCIONES,"MUZA, FI","MUZA GESTIÓN DE ACTIVOS, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A.",5391
Boletin_completo_18-06-2019_al_24-06-2019.pdf,4,NUEVAS_INSCRIPCIONES,"VALUE STRATEGY FUND, FI","INVERSIS GESTIÓN, S.A., SGIIC","BANCO INVERSIS, S.A.",5392
Boletin_completo_18-06-2019_al_24-06-2019.pdf,4,BAJAS,"LAGUNA NEGRA, FI",,,4353
Boletin_completo_18-06-2019_al_24-06-2019.pdf,4,BAJAS,"BBVA BONOS PATRIMONIO XIV, FI",,,4687
Boletin_completo_18-06-2019_al_24-06-2019.pdf,4,BAJAS,"BBVA BONOS PATRIMONIO RENTAS II, FI",,,4670
Boletin_completo_18-06-2019_al_24-06-2019.pdf,4,BAJAS,"BBVA BONOS PLAZO VI, FI",,,4224
Boletin_completo_18-06-2019_al_24-06-2019.pdf,4,BAJAS,"BBVA BONOS PATRIMONIO RENTAS III, FI",,,4689
Boletin_completo_18-06-2019_al_24-06-2019.pdf,4,BAJAS,"BANKINTER MERCADO EUROPEO, FI",,,1060
Boletin_completo_25-06-2019_al_01-07-2019.pdf,3,NUEVAS_INSCRIPCIONES,"FONDMAPFRE GARANTIA II, FI","MAPFRE ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA",5393
Boletin_completo_25-06-2019_al_01-07-2019.pdf,3,NUEVAS_INSCRIPCIONES,"MARCH RENTABILIDAD OBJETIVO 2023, FI","MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.","BANCA MARCH, S.A.",5394
Boletin_completo_02-07-2019_al_08-07-2019.pdf,3,NUEVAS_INSCRIPCIONES,"CAIXABANK DESTINO 2026, FI","CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A.",5395
Boletin_completo_09-07-2019_al_15-07-2019.pdf,13,NUEVAS_INSCRIPCIONES,"GESTIFONSA SELECCIÓN, FI","GESTIFONSA, S.G.I.I.C., S.A.","BANCO CAMINOS, S.A.",5396
Boletin_completo_09-07-2019_al_15-07-2019.pdf,13,NUEVAS_INSCRIPCIONES,"SANTANDER 95 OBJETIVO SMART, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A.",5398
Boletin_completo_09-07-2019_al_15-07-2019.pdf,13,NUEVAS_INSCRIPCIONES,"BANKIA CAUTO DIVIDENDOS, FI","BANKIA FONDOS, S.G.I.I.C., S.A.","BANKIA, S.A",5397
Boletin_completo_09-07-2019_al_15-07-2019.pdf,13,NUEVAS_INSCRIPCIONES,"SANTANDER GESTION DINAMICA 1, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A.",5399
Boletin_completo_09-07-2019_al_15-07-2019.pdf,13,NUEVAS_INSCRIPCIONES,"SANTANDER GESTION DINAMICA 2, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A.",5400
Boletin_completo_16-07-2019_al_22-07-2019.pdf,3,NUEVAS_INSCRIPCIONES,"URSUS-3 CAPITAL, FI","INVERSIS GESTIÓN, S.A.","BANCO INVERSIS, S.A.",5401
Boletin_completo_16-07-2019_al_22-07-2019.pdf,4,NUEVAS_INSCRIPCIONES,"SANTANDER SOSTENIBLE BONOS, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A.",5402
Boletin_completo_30-07-2019_al_05-08-2019.pdf,4,NUEVAS_INSCRIPCIONES,"GBCB STRATEGIC BOND OPPORTUNITIES, FI","GESCONSULT, S.A., S.G.I.I.C.","BANKINTER, S.A.",5403
Boletin_completo_30-07-2019_al_05-08-2019.pdf,4,NUEVAS_INSCRIPCIONES,"BANKIA MEGATENDENCIAS, FI","BANKIA FONDOS, S.G.I.I.C.","BANKIA, S.A",5404
Boletin_completo_30-07-2019_al_05-08-2019.pdf,4,NUEVAS_INSCRIPCIONES,"IBERCAJA OBJETIVO 2026, FI","IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A.",5405
Boletin_completo_30-07-2019_al_05-08-2019.pdf,4,NUEVAS_INSCRIPCIONES,"IBERCAJA BP HIGH YIELD 2023, FI","IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A.",5406
Boletin_completo_30-07-2019_al_05-08-2019.pdf,4,NUEVAS_INSCRIPCIONES,"SELECCIÓN BANCA PRIVADA 30, FI","IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A.",5407
Boletin_completo_30-07-2019_al_05-08-2019.pdf,4,NUEVAS_INSCRIPCIONES,"BANKINTER MEGATENDENCIAS, FI","BANKINTER GESTION DE ACTIVOS, S.A., S.G.I.I.C.","BANKINTER, S.A.",5408
Boletin_completo_30-07-2019_al_05-08-2019.pdf,4,BAJAS,"FIXED INCOME ASSET ALLOCATION FUND, FI",,,2869
Boletin_completo_30-07-2019_al_05-08-2019.pdf,4,BAJAS,"TREA RENTAS EMERGENTES, FI",,,4782
Boletin_completo_03-09-2019_al_09-09-2019.pdf,3,BAJAS,"UNIFOND CRECIMIENTO 2019-IV, FI",,,4734
Boletin_completo_03-09-2019_al_09-09-2019.pdf,3,BAJAS,"UNIFOND BOLSA GARANTIZADO 2019-V, FI",,,4755
Boletin_completo_03-09-2019_al_09-09-2019.pdf,3,BAJAS,EUROAGENTES BOLSA MIXTO FI,,,219
Boletin_completo_03-09-2019_al_09-09-2019.pdf,3,BAJAS,"EUROAGENTES RENTA, FI",,,218
Boletin_completo_10-09-2019_al_16-09-2019.pdf,3,NUEVAS_INSCRIPCIONES,"ACURIO EUROPEAN MANAGERS, FI","ORIENTA CAPITAL SGIIC, S.A.","BANCO INVERSIS, S.A.",5409
Boletin_completo_10-09-2019_al_16-09-2019.pdf,3,BAJAS,"SANTANDER OBJETIVO USA, FI",,,95
Boletin_completo_10-09-2019_al_16-09-2019.pdf,3,BAJAS,"SANTANDER DUO EUROPA 2019, FI",,,5153
Boletin_completo_10-09-2019_al_16-09-2019.pdf,3,BAJAS,"SANTANDER GRANDES COMPAÑIAS 2019 3, FI",,,4713
Boletin_completo_10-09-2019_al_16-09-2019.pdf,3,BAJAS,"BANKIA DIVERSIFICACION, FI",,,4909
Boletin_completo_10-09-2019_al_16-09-2019.pdf,3,BAJAS,"BANKIA DIVERSIFICACION, FI",,,4358
Boletin_completo_17-09-2019_al_23-09-2019.pdf,9,NUEVAS_INSCRIPCIONES,"ORFEO CAPITAL UNIVERSUM, FI","ORFEO CAPITAL, SGIIC, S.A.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA",5410
Boletin_completo_17-09-2019_al_23-09-2019.pdf,10,BAJAS,"ADRIZA ACTIVOS, FI (EN LIQUIDACION)",,,4692
Boletin_completo_17-09-2019_al_23-09-2019.pdf,10,BAJAS,"MARCH RENTA FIJA CORTO PLAZO, FI",,,3652
Boletin_completo_17-09-2019_al_23-09-2019.pdf,10,BAJAS,"ALPHA PLUS GESTION FLEXIBLE, FI",,,4100
Boletin_completo_17-09-2019_al_23-09-2019.pdf,10,BAJAS,"SANTANDER SOLIDARIO DIVIDENDO EUROPA, FI",,,1836
Boletin_completo_17-09-2019_al_23-09-2019.pdf,10,BAJAS,"BANKINTER KILIMANJARO, FI",,,3134
Boletin_completo_17-09-2019_al_23-09-2019.pdf,10,BAJAS,"NB 10, FI",,,53
Boletin_completo_17-09-2019_al_23-09-2019.pdf,10,BAJAS,"BANKIA OBJETIVO 2019 I, FI",,,4699
Boletin_completo_17-09-2019_al_23-09-2019.pdf,10,BAJAS,"CAJA INGENIEROS 2019 IBEX GARANTIZADO, FI",,,4757
Boletin_completo_24-09-2019_al_30-09-2019.pdf,9,NUEVAS_INSCRIPCIONES,"BEKA INTERNATIONAL SELECT EQUITIES, FI","BEKA ASSET MANAGEMENT, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A.",5411
Boletin_completo_24-09-2019_al_30-09-2019.pdf,9,NUEVAS_INSCRIPCIONES,"BANKIA MIXTO FUTURO SOSTENIBLE, FI","BANKIA FONDOS, S.G.I.I.C., S.A.","BANKIA, S.A",5412
Boletin_completo_24-09-2019_al_30-09-2019.pdf,9,BAJAS,"NB EURO/DOLAR 80, FI",,,4937
Boletin_completo_24-09-2019_al_30-09-2019.pdf,9,BAJAS,"LUXOR VALOR, FI",,,4386
Boletin_completo_24-09-2019_al_30-09-2019.pdf,9,BAJAS,"NB ARIMA EQUITY, FI",,,2260
Boletin_completo_24-09-2019_al_30-09-2019.pdf,9,BAJAS,"CARTERA UNIVERSAL, FI",,,454
Boletin_completo_24-09-2019_al_30-09-2019.pdf,9,BAJAS,"NB CESTA ACCIONES 2019, FI",,,2631
Boletin_completo_24-09-2019_al_30-09-2019.pdf,9,BAJAS,"FONDO 3 ACCIONES, FI",,,4361
Boletin_completo_24-09-2019_al_30-09-2019.pdf,9,BAJAS,"NB EUROPA 50, FI",,,3994
Boletin_completo_24-09-2019_al_30-09-2019.pdf,9,BAJAS,"NB EUROPA 70, FI",,,4282
Boletin_completo_01-10-2019_al_07-10-2019.pdf,4,NUEVAS_INSCRIPCIONES,"HAMCO GLOBAL VALUE FUND, FI","ESFERA CAPITAL GESTIÓN SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A.",5413
Boletin_completo_01-10-2019_al_07-10-2019.pdf,4,NUEVAS_INSCRIPCIONES,"MUTUAFONDO COMPROMISO SOCIAL, FI","MUTUACTIVOS, S.A., S.G.I.I.C.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA",5414
Boletin_completo_01-10-2019_al_07-10-2019.pdf,4,BAJAS,"MAPFRE PUENTE GARANTIA 4, FI",,,2009
Boletin_completo_01-10-2019_al_07-10-2019.pdf,4,BAJAS,"EUROVALOR AHORRO TOP 2019, FI",,,3474
Boletin_completo_01-10-2019_al_07-10-2019.pdf,4,BAJAS,"SABADELL GARANTÍA EXTRA 16, FI",,,4733
Boletin_completo_01-10-2019_al_07-10-2019.pdf,4,BAJAS,"SABADELL GARANTIA EXTRA 18, FI",,,2471
Boletin_completo_08-10-2019_al_14-10-2019.pdf,19,NUEVAS_INSCRIPCIONES,"SANTANDER RENTA FIJA SOBERANA, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A.",5415
Boletin_completo_08-10-2019_al_14-10-2019.pdf,19,NUEVAS_INSCRIPCIONES,"BEKA OPTIMA GLOBAL, FI","BEKA ASSET MANAGEMENT, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A.",5416
Boletin_completo_08-10-2019_al_14-10-2019.pdf,19,BAJAS,"BAJAS LIBERBANK MERCADO NEUTRAL, FI",,,5092
Boletin_completo_08-10-2019_al_14-10-2019.pdf,19,BAJAS,"CAIXABANK RENTA FIJA SELECCION EMERGENTES, FI",,,3114
Boletin_completo_08-10-2019_al_14-10-2019.pdf,19,BAJAS,"CAIXABANK INTERES 3, FI",,,4945
Boletin_completo_08-10-2019_al_14-10-2019.pdf,19,BAJAS,"CAIXABANK VALOR BOLSA EURO, FI",,,4666
Boletin_completo_08-10-2019_al_14-10-2019.pdf,19,BAJAS,"CAIXABANK RENTAS OCTUBRE 2018, FI",,,4674
Boletin_completo_22-10-2019_al_28-10-2019.pdf,5,BAJAS,"BAJAS CAIXABANK VALOR 100/50 EUROSTOXX, FI",,,4732
Boletin_completo_29-10-2019_al_04-11-2019.pdf,3,NUEVAS_INSCRIPCIONES,"BESTINVER BONOS INSTITUCIONAL, FI","BESTINVER GESTION, S.A., S.G.I.I.C.","SANTANDER SECURITIES SERVICES, S.A.",5417
Boletin_completo_29-10-2019_al_04-11-2019.pdf,3,NUEVAS_INSCRIPCIONES,"SABADELL PLANIFICACIÓN 50, FI","SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.","BANCO DE SABADELL, S.A.",5418
Boletin_completo_12-11-2019_al_18-11-2019.pdf,3,BAJAS,"PBP MERCADOS GLOBALES, FI (EN LIQUIDACION)",,,2518
Boletin_completo_12-11-2019_al_18-11-2019.pdf,3,BAJAS,"SANTANDER 95 OBJETIVO GRANDES COMPAÑÍAS 2019, FI",,,5245
Boletin_completo_12-11-2019_al_18-11-2019.pdf,3,BAJAS,"SANTANDER CUMBRE 2019 PLUS, FI",,,4688
Boletin_completo_12-11-2019_al_18-11-2019.pdf,3,BAJAS,"SANTANDER 95 OBJETIVO SMALL CAPS EURO, FI",,,5274
Boletin_completo_26-11-2019_al_02-12-2019.pdf,3,NUEVAS_INSCRIPCIONES,"ORFEO CAPITAL TALENTUM, FI","ORFEO CAPITAL, SGIIC, S.A.","BANKINTER, S.A.",5419
Boletin_completo_26-11-2019_al_02-12-2019.pdf,3,BAJAS,"SANTANDER CUMBRE 2019 PLUS 2, FI",,,4702
Boletin_completo_10-12-2019_al_16-12-2019.pdf,3,NUEVAS_INSCRIPCIONES,"KUTXABANK RF HORIZONTE 12, FI","KUTXABANK GESTION, SGIIC, S.A.","KUTXABANK, S.A",5420
Boletin_completo_10-12-2019_al_16-12-2019.pdf,3,BAJAS,"BNP PARIBAS NEWFLEX, FI",,,2150
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,NUEVAS_INSCRIPCIONES,"BANKINTER RENTAS OBJETIVO 2026, FI","BANKINTER GESTION DE ACTIVOS, S.A., S.G.I.I.C.","BANKINTER, S.A.",5421
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,NUEVAS_INSCRIPCIONES,"RURAL HORIZONTE GARANTIZADO, FI","GESCOOPERATIVO, S.A., S.G.I.I.C.","BANCO COOPERATIVO ESPAÑOL, S.A.",5422
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,NUEVAS_INSCRIPCIONES,"SABADELL PLANIFICACIÓN 70, F.I.","SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.","BANCO DE SABADELL, S.A.",5423
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,NUEVAS_INSCRIPCIONES,"SABADELL ECONOMÍA VERDE, FI","SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.","BANCO DE SABADELL, S.A.",5424
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,NUEVAS_INSCRIPCIONES,"BRIGHTGATE FOCUS, FI","BRIGHTGATE CAPITAL, S.G.I.I.C., S.A.","SANTANDER SECURITIES SERVICES, S.A.",5425
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,BAJAS,"BBVA RENDIMIENTO EUROPA III, FI",,,4685
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,BAJAS,"BBVA BONOS RENTAS VI, FI",,,4714
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,BAJAS,"BBVA BONOS PATRIMONIO RENTAS IV, FI",,,4715
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,BAJAS,"BBVA BONOS PATRIMONIO XV, FI",,,4703
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,BAJAS,"BBVA BONOS PLAZO VII, FI",,,4708
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,BAJAS,"BBVA RENDIMIENTO EUROPA IV, FI",,,4701
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,BAJAS,"CAIXABANK VALOR BOLSA EURO 2, FI",,,4690
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,BAJAS,"CAIXABANK RENTAS JULIO 2019, FI",,,4704
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,BAJAS,"CAIXABANK ESPAÑA RENTA FIJA 2019, FI",,,2503
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,BAJAS,"CAIXABANK BOLSA ESPAÑA 2019, FI",,,1930
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,BAJAS,"CAIXABANK DIVERSIFICADO CONSERVADOR, FI",,,4258
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,BAJAS,"CAIXABANK MULTIDIVISA, FI",,,182
Boletin_completo_17-12-2019_al_06-01-2020.pdf,3,BAJAS,"CAIXABANK GESTION ALFA, FI",,,4806
Boletin_completo_07-01-2020_al_13-01-2020.pdf,3,BAJAS,"ALCALA BOLSA MIXTO, FI",,,738
Boletin_completo_07-01-2020_al_13-01-2020.pdf,3,BAJAS,"FONALCALA, FI",,,276
Boletin_completo_07-01-2020_al_13-01-2020.pdf,3,BAJAS,"BANKIA INTERES GARANTIZADO 11, FI",,,3488
Boletin_completo_07-01-2020_al_13-01-2020.pdf,3,BAJAS,"SABADELL GARANTIA EXTRA 20, FI",,,1043
Boletin_completo_07-01-2020_al_13-01-2020.pdf,3,BAJAS,"SABADELL GARANTIA EXTRA 21, FI",,,641
Boletin_completo_07-01-2020_al_13-01-2020.pdf,3,BAJAS,"CCM FONDEPOSITO, FI",,,2930
Boletin_completo_07-01-2020_al_13-01-2020.pdf,3,BAJAS,"FONDO 3 DEPOSITO, FI",,,3739
Boletin_completo_07-01-2020_al_13-01-2020.pdf,3,BAJAS,"FONDO 3 RENTA FIJA, FI",,,3606
Boletin_completo_14-01-2020_al_20-01-2020.pdf,3,BAJAS,"BAJAS DB TALENTO GESTION CONSERVADORA, FI",,,4816
Boletin_completo_21-01-2020_al_27-01-2020.pdf,3,NUEVAS_INSCRIPCIONES,"MARCH NEXT GENERATION, FI","INVERSIS GESTIÓN, S.A., SGIIC","BANCO INVERSIS, S.A.",5426
Boletin_completo_28-01-2020_al_03-02-2020.pdf,3,NUEVAS_INSCRIPCIONES,"MEGATENDENCIAS, FI","RENTA 4 GESTORA, S.G.I.I.C., S.A.","RENTA 4 BANCO, S.A.",5427
Boletin_completo_28-01-2020_al_03-02-2020.pdf,3,NUEVAS_INSCRIPCIONES,"SANTANDER RV EUROPA, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A.",5428
Boletin_completo_28-01-2020_al_03-02-2020.pdf,3,BAJAS,"LABORAL KUTXA BOLSA GARANTIZADO XIX,FI",,,4492
Boletin_completo_04-02-2020_al_10-02-2020.pdf,3,NUEVAS_INSCRIPCIONES,"B&H DEUDA, FI","BUY & HOLD CAPITAL, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A.",5429
Boletin_completo_04-02-2020_al_10-02-2020.pdf,3,NUEVAS_INSCRIPCIONES,"IBERCAJA OBJETIVO 2028, FI","IBERCAJA GESTION, SGIIC, S.A.","CECABANK, S.A.",5430
Boletin_completo_04-02-2020_al_10-02-2020.pdf,3,NUEVAS_INSCRIPCIONES,"ACAPITAL FERTILITY AND GENOMICS, FI","GVC GAESCO GESTIÓN, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA",5431
Boletin_completo_04-02-2020_al_10-02-2020.pdf,3,NUEVAS_INSCRIPCIONES,"CAIXABANK SMART RENTA FIJA DEUDA PUBLICA 1-3, FI","CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A.",5432
Boletin_completo_04-02-2020_al_10-02-2020.pdf,3,BAJAS,"BANKINTER MERCADO ESPAÑOL, FI",,,4183
Boletin_completo_04-02-2020_al_10-02-2020.pdf,3,BAJAS,"BANKINTER RENTA FIJA ROBLE 2019, FI",,,4691
Boletin_completo_04-02-2020_al_10-02-2020.pdf,3,BAJAS,"BANKINTER 90 INDICE EUROPEO 2019, FI",,,5094
Boletin_completo_11-02-2020_al_17-02-2020.pdf,3,BAJAS,"SABADELL RENTA FIJA MIXTA ESPAÑA, FI",,,887
Boletin_completo_11-02-2020_al_17-02-2020.pdf,3,BAJAS,"SABADELL RENTA VARIABLE MIXTA ESPAÑA, FI",,,1062
Boletin_completo_11-02-2020_al_17-02-2020.pdf,3,BAJAS,"KUTXABANK GARANTIZADO BOLSA EUROPA 2, FI",,,2651
Boletin_completo_11-02-2020_al_17-02-2020.pdf,3,BAJAS,"KUTXABANK GARANTIZADO BOLSA EUROPA 3, FI",,,4322
Boletin_completo_11-02-2020_al_17-02-2020.pdf,3,BAJAS,"KUTXABANK RENTAS OCTUBRE 2019, FI",,,4726
Boletin_completo_18-02-2020_al_24-02-2020.pdf,3,NUEVAS_INSCRIPCIONES,"EVER METAVALOR RENTA FIJA HIGH YIELD, FI","METAGESTION, S.A., SGIIC","BANCO INVERSIS, S.A.",5433
Boletin_completo_18-02-2020_al_24-02-2020.pdf,3,NUEVAS_INSCRIPCIONES,"SOLVENTIS AURA IBERIAN EQUITY, F.I.","SOLVENTIS S.G.I.I.C., S.A.","SANTANDER SECURITIES SERVICES, S.A.",5434
Boletin_completo_18-02-2020_al_24-02-2020.pdf,3,BAJAS,"BAJAS ATL CAPITAL QUANT 5, FI (EN LIQUIDACION)",,,4497
Boletin_completo_18-02-2020_al_24-02-2020.pdf,3,BAJAS,"OMEGA OPPORTUNITIES FUND, FI",,,4857
Boletin_completo_25-02-2020_al_02-03-2020.pdf,3,NUEVAS_INSCRIPCIONES,"SANTANDER GO RV NORTEAMERICA, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A.",5435
Boletin_completo_25-02-2020_al_02-03-2020.pdf,3,NUEVAS_INSCRIPCIONES,"GLOBAL MIX FUND, F.I.","SOLVENTIS S.G.I.I.C., S.A.","SANTANDER SECURITIES SERVICES, S.A.",5436
Boletin_completo_25-02-2020_al_02-03-2020.pdf,3,NUEVAS_INSCRIPCIONES,"ALLIANZ CARTERA DINAMICA, FI","INVERSIS GESTIÓN, S.A., SGIIC","BANCO INVERSIS, S.A.",5438
Boletin_completo_25-02-2020_al_02-03-2020.pdf,3,NUEVAS_INSCRIPCIONES,"ALLIANZ CONSERVADOR DINAMICO, FI","INVERSIS GESTIÓN, S.A., SGIIC","BANCO INVERSIS, S.A.",5440
Boletin_completo_25-02-2020_al_02-03-2020.pdf,3,NUEVAS_INSCRIPCIONES,"ALLIANZ CARTERA MODERADA, FI","INVERSIS GESTIÓN, S.A., SGIIC","BANCO INVERSIS, S.A.",5439
Boletin_completo_25-02-2020_al_02-03-2020.pdf,3,NUEVAS_INSCRIPCIONES,"ALLIANZ CARTERA DECIDIDA, FI","INVERSIS GESTIÓN, S.A., SGIIC","BANCO INVERSIS, S.A.",5437
Boletin_completo_25-02-2020_al_02-03-2020.pdf,3,NUEVAS_INSCRIPCIONES,"ALLIANZ BOLSA ESPAÑOLA, FI","INVERSIS GESTIÓN, S.A., SGIIC","BANCO INVERSIS, S.A.",5441
Boletin_completo_25-02-2020_al_02-03-2020.pdf,3,NUEVAS_INSCRIPCIONES,"RURAL HORIZONTE 2028 GARANTIZADO, FI","GESCOOPERATIVO, S.A., S.G.I.I.C.","BANCO COOPERATIVO ESPAÑOL, S.A.",5442
Boletin_completo_25-02-2020_al_02-03-2020.pdf,3,NUEVAS_INSCRIPCIONES,"SABADELL HORIZONTE 2026, FI","SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.","BANCO DE SABADELL, S.A.",5443
Boletin_completo_25-02-2020_al_02-03-2020.pdf,3,BAJAS,"SANTANDER 100 VALOR CRECIENTE, FI",,,4914
Boletin_completo_25-02-2020_al_02-03-2020.pdf,3,BAJAS,"SANTANDER 95 VALOR CRECIENTE PLUS, FI",,,4913
Boletin_completo_25-02-2020_al_02-03-2020.pdf,3,BAJAS,"SANTANDER 100 VALOR GLOBAL 3, FI",,,4985
Boletin_completo_25-02-2020_al_02-03-2020.pdf,3,BAJAS,"SANTANDER CUMBRE 2024, FI",,,5302
Boletin_completo_25-02-2020_al_02-03-2020.pdf,3,BAJAS,"SANTANDER CUMBRE 2024 2, FI",,,5311
Boletin_completo_25-02-2020_al_02-03-2020.pdf,4,BAJAS,"SANTANDER CUMBRE 2024 3, FI",,,5320
Boletin_completo_25-02-2020_al_02-03-2020.pdf,4,BAJAS,"SANTANDER CUMBRE 2024 4, FI",,,5320
Boletin_completo_25-02-2020_al_02-03-2020.pdf,4,BAJAS,"SANTANDER INDICES CRECIENTE, FI",,,5327
Boletin_completo_25-02-2020_al_02-03-2020.pdf,4,BAJAS,"SANTANDER 100 OBJETIVO 2024, FI",,,4905
Boletin_completo_25-02-2020_al_02-03-2020.pdf,4,BAJAS,"SANTANDER GRANDES COMPAÑIAS 2019, FI",,,5144
Boletin_completo_25-02-2020_al_02-03-2020.pdf,4,BAJAS,"SANTANDER GRANDES COMPAÑIAS 2019 2, FI",,,4799
Boletin_completo_25-02-2020_al_02-03-2020.pdf,4,BAJAS,"SANTANDER BOLSA EUROPA 2019 2, FI",,,4832
Boletin_completo_25-02-2020_al_02-03-2020.pdf,4,BAJAS,"SANTANDER INVERSION CORTO PLAZO 15, FI",,,4798
Boletin_completo_25-02-2020_al_02-03-2020.pdf,4,BAJAS,"BBVA RENDIMIENTO EUROPA V, FI",,,4780
Boletin_completo_25-02-2020_al_02-03-2020.pdf,4,BAJAS,"BBVA BONOS PLAZO VIII, FI",,,4727
